id,SupplierReply,sentiment_scores
rev-fc8d2f7c-01f4-49b3-bb29-cde733b00643,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! À très vite, Loubna de l'équipe Service Client.",0.0
rev-f58272c7-b8b1-4182-aa10-6b3b8b500519,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-0f119bf3-b7ba-4fe0-bc1f-85e53759b6bf,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client",0.0
rev-b9a8fa53-a6e5-439c-a6fe-8b02e4278e62,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-7a22da54-a7f7-4363-9d8b-7222677b4dc9,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Oumaima de l'équipe Service Client.",0.0
rev-55ce1e81-aa38-46aa-b4da-cad83bae5636,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements. À très vite ! Loubna de l'équipe Service Client.",0.5696
rev-ca707195-189e-4623-b89d-2cdec7af005f,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-b0721ef3-a3b2-4750-9a93-e498637dba69,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-502f0164-c2bc-4faf-9a1b-b69104369c1c,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante :
https://www.laredoute.fr/espace-contact-conseiller.aspx
Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Wassim de l’équipe Service Client.",0.3182
rev-05aa6c66-4acb-4892-8721-7ecffaf8f384,"Bonjour, quel plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A bientôt ! Wassim du service client La Redoute.",0.0
rev-11f718b1-34af-44dc-9b01-433f221a1bca,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. 
A très vite ! Soukaina de l'équipe Service Client",0.0
rev-fd10d4d7-df7f-4e01-8d4f-1db84135dac0,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-cb01671a-bed7-43fb-a8e9-2979ff620d94,"Bonjour, ravie d'avoir pu vous joindre pour vous apporter des explications. Nous nous excusons de nouveau pour ce désagrément. A très bientôt à La Redoute ! Ilham de l'équipe Service Client.",-0.3382
rev-e82a731f-cace-431f-b16c-3524270047c1,"Bonjour, merci d'avoir pris le temps de partager votre avis. Vos remarques nous aident à nous améliorer ! Ilham de l'équipe Service Client",0.0
rev-be0599d4-3a81-40f6-8c9e-2cee13be1fa7,"Bonjour,  merci pour vos encouragements. Vos remarques ont été partagées, prises  en compte par l'équipe et nous aident à nous améliorer ! Nous vous  remercions et restons à votre disposition. A très vite ! Zineb de l'équipe Service Client.",0.5696
rev-ac89954d-b436-4b15-9f36-57d23f914af6,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfait, nous le sommes d'autant plus ! Wassim de l'équipe Service Client.",0.0
rev-c69c4138-279a-4c95-802f-d5b536a2165d,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client",0.0
rev-904f7ddb-7e97-4ace-8e59-52cac60d922e,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Wassim de l'équipe Service Client.
",0.0
rev-8f763835-7e90-4f79-84d1-dd9e0df36db3,"Bonjour, ravi d'avoir pu vous joindre et sommes désolés que l'article n'était pas à la hauteur de vos attentes. Vos remarques nous aident à nous améliorer ! Wassim de l'équipe Service Client.",-0.3382
rev-be0a2689-b44e-4be4-a9ae-9f1a0529b9d4,"Bonjour, ravi d'avoir pu vous joindre et sommes désolés pour le désagrément rencontré. Vos remarques nous aident à nous améliorer ! Wassim de l'équipe Service Client.",-0.3382
rev-902d0286-8041-43d4-89d1-05ef64dd3cdd,"Bonjour,  ravi d'avoir pu vous joindre et sommes désolés pour le retard de  livraison. Vos remarques nous aident à nous améliorer ! Zineb de  l'équipe Service Client.",-0.6996
rev-52937f3a-c36a-4ca7-a9c8-6eb9437fe2c8,"Bonjour, merci de l'intérêt que vous portez à La Redoute et pour votre commentaire. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-3818b923-eb90-4e75-9fdd-e7658cb09605,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-fcf441da-3b17-462a-bd83-eb94498d89bd,"Bonjour, nous vous remercions pour votre feedback et nous réjouissons de savoir que vous avez apprécié nos services.
A bientôt ! Soukaina de l'équipe Service Client",0.0
rev-35fe4892-b7b6-4237-9619-08ce44d3f7c8,"Merci d’avoir pris le temps de témoigner de votre expérience ! À très vite, Loubna de l'équipe Service Client.",0.0
rev-446e99f4-9ff9-4139-be50-755e6445ea76,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Si vous êtes satisfait, nous le sommes d'autant plus ! A très vite, Jamila de l'équipe Service Client.",0.0
rev-a43e874a-4b79-4a0d-b0f5-4fe57ebc78b4,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-8236f307-ba48-4929-a66d-09cc4b20cfa2,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Ilhamde l'équipe Service Client.",0.0
rev-0c1f18a3-056e-4711-88eb-ca318c81fb88,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-518635e6-4a55-4b83-9541-e6f32f75f155,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client",0.0
rev-94e709c3-f225-4760-88bb-dd1665721a39,"Bonjour , merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Zineb de l'équipe Service Client.",0.0
rev-a0ee7308-ccfb-42ad-b4b5-39a877f65b54,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-9387adf9-e722-4e1e-8b37-7600aecd48cf,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Jamila de l'équipe Service Client.",0.0
rev-c18e14fe-b2cc-4250-958a-c09f5285ca63,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus! Ilham de l'équipe Service Client.",0.0
rev-aa911606-1c30-4268-99e3-2a2e9fb08865,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfait, nous le sommes d'autant plus ! Wassim de l'équipe Service Client.",0.0
rev-f78e99f0-55ae-4d5a-92a1-93779c02486b,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-d1d3d5e5-8109-4baf-b84a-58af2caff62c,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Ilham de l'équipe Service Client.",0.0
rev-3ffe7331-673e-4aca-976c-26ce3665c802,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-3e9fe54c-aa96-4552-9c46-683be5ed8e15,"Bonjour, merci pour vos encouragements. Vos remarques nous aident à nous améliorer ! Nous vous remercions et restons à votre disposition. A très vite ! Ikram de l'équipe Service Client.",0.5696
rev-51b65409-9a5b-4b08-ab3c-de609e8537fa,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements, à très vite ! Ilham de l'équipe Service Client.",0.5696
rev-b0aa3ab7-560c-46a2-b435-f2b11800c7d1,"Bonjour,  ravi d'avoir pu vous joindre et sommes désolés pour le retard de  livraison . Vos remarques nous aident à nous améliorer ! Zineb de  l'équipe Service Client.",-0.6996
rev-93a85e4d-987b-4ac2-a2e7-0895b121a5d6,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfait, nous le sommes d'autant plus ! Ikram de l'équipe Service Client.
",0.0
rev-e57b801b-3ccb-43bb-a3f1-d927b1d92eed,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-a10b9580-3969-4feb-bb54-4e4e76e8eaf7,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt! Lamia de l'équipe Service Client.",0.0
rev-ef4402da-0b29-4e87-9ac5-f1165ee5e135,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! À très vite, Loubna de l'équipe Service Client.",0.0
rev-a837ac07-890e-4da3-819f-2ac8c6eb8a2f,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-1eb2081c-d2cd-4a14-a154-fdf0f010152b,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Wassim de l'équipe Service Client.
",0.0
rev-35207ae7-d598-44b3-a4aa-2c6e9049ba8e,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Ilham de l'équipe Service Client.",0.0
rev-9630351e-18c1-4d0f-b8c0-bce59a01811d,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-ddedab57-8359-4e79-bc47-401233ab7460,"Bonjour, merci d'avoir pris le temps de partager votre avis. Vos remarques nous aident à nous améliorer ! Ilham de l'équipe Service Client",0.0
rev-b28bbbe0-ca33-413e-b7fa-bc5edfd48e6a,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements, à très vite ! Ilham de l'équipe Service Client.",0.5696
rev-479534df-ced8-4c82-a756-c683240df1a9,"Bonjour, merci de l'intérêt que vous portez à La Redoute et pour votre commentaire. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-d41fc320-2703-4b2c-9e4a-d968c4a7da10,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-b49c0689-03be-4574-9538-46e3c58244d7,"Bonjour, ravie d'avoir pu vous joindre pour échanger sur le sujet. Nous nous excusons de nouveau pour ce désagrément. À très bientôt à La Redoute ! Loubna de l'équipe Service Client.",-0.3382
rev-016f7ee7-e83d-4cc4-9eb5-4705daeee704,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-42376876-00cc-4ab6-a245-6ad717b179e3,"Bonjour,  ravi d'avoir pu vous joindre et sommes désolés pour le désagrément rencontré. Vos remarques nous aident à nous améliorer ! Zineb de  l'équipe Service Client.",-0.3382
rev-2244306c-2764-4f56-ac5f-253ad3f59be0,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Wassim de l'équipe Service Client.",0.0
rev-02a0d1e1-0889-4a07-8bca-e2cd8d6ba611,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-489d4454-a308-4075-99c1-5ee81218db1f,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt! Wassim de l'équipe Service Client.",0.0
rev-4a17ee35-e88a-4253-8c86-c3a1969b4476,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Oumaima de l'équipe Service Client.",0.0
rev-2f99475d-2b6f-493e-9419-ecbddfe38f23,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-8ccf1dff-1319-498a-975b-ea5881754ef4,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements. À très vite ! Loubna de l'équipe Service Client.",0.5696
rev-679506dd-948a-428f-abdc-77fd198d4484,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Ilham de l'équipe Service Client",0.0
rev-437cee50-83ec-484a-a5ea-b8adccfddd1e,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-e2f7e891-6d81-43d1-be07-5433d9fa099a,"Bonjour,  merci pour vos encouragements. Vos remarques ont été partagées, prises  en compte par l'équipe et nous aident à nous améliorer ! Nous vous  remercions et restons à votre disposition. A très vite ! Zineb de l'équipe Service Client.",0.5696
rev-04f468b0-bb17-4970-9de1-b0919a491fd6,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-b4d909ac-18b9-40de-8f4d-7d6c7bb3ff2e,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements, à très vite ! Ilham de l'équipe Service Client.",0.5696
rev-051b20ba-c26d-42d0-967d-42f2a4639d90,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Wassim de l'équipe Service Client.",0.0
rev-bde1216f-f1fd-4f2f-a16b-b9656a3e30d6,"Bonjour, nous sommes heureux d'avoir pu trouver une solution ensemble. La Redoute vous renouvelle ses
excuses. A bientôt, Ilham de l'équipe Service Client.",0.0516
rev-e295b005-918a-4144-9001-2313fcb255e3,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-65a16dd9-f300-43e4-83a8-1e782b95599d,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-77ff6c41-c14a-4083-8158-d899877979c2,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Wassim de l'équipe Service Client.",0.0
rev-ec5333c0-f783-453f-92c8-dfbf215f7cb4,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-74d7f95c-dc6e-4cd6-9259-e3a4299924ed,"Bonjour, ravi d'avoir pu vous joindre et sommes désolés pour le retard de livraison . Vos remarques nous aident à nous améliorer ! Wassim de l'équipe Service Client.",-0.6996
rev-2b5bbf8f-0037-4f7f-ba7f-e7315d516345,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre.
À bientôt ! Yazid, de l'équipe Service Client.",0.0
rev-06e28417-1c43-46f3-8b51-23ef631e5600,"Bonjour , merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Zineb de l'équipe Service Client.",0.0
rev-798b5e17-0454-4a75-9e8e-40b138bf6cab,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-82ff88b1-68d6-4d4a-88cd-4b6aaad4ad2f,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-79319287-e386-4d02-9db1-567a252a8cbf,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
rev-9a7a7802-6802-424a-bdee-cae43f13ea00,"Bonjour, merci de l'intérêt que vous portez à La Redoute et pour votre commentaire. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-71a7ef5b-ffb0-4822-bb1c-eb224406505e,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfait, nous le sommes d'autant plus ! Ilham de l'équipe Service Client.",0.0
rev-f16ec40c-dea5-4e6e-803c-53ecd57e5308,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-ab64b265-8c35-4d3d-bbe8-fcd706a8b304,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-a64e939f-492e-4448-9312-f73c802fee2e,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-53b64d0a-3065-45eb-9653-bfeb96448d27,"Bonjour, nous vous remercions pour votre commentaire et votre fidélité. Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-6de6a990-e178-4fa2-bb04-fd0f4f33f73f,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Wassim de l'équipe Service Client.",0.0
rev-42e1c64c-37c3-4d36-ac73-f0b7982aefaa,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Wassim de l'équipe Service Client.",0.0
rev-cb6edbfc-a8f7-402d-a5d1-4675237b92ed,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Zineb de l'équipe Service Client.",0.0
rev-e4ad6163-24d9-40a4-a4af-7458f1594cdd,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-d7fa0f5b-56c1-49cd-9747-2bc4595b8854,"Bonjour, merci de nous partager votre expérience ! Si vous êtes satisfait, nous le sommes d'autant plus ! Jamila de l'équipe Service Client.

",0.0
rev-5c0ab5db-7acc-468a-99a1-8f4cd1e8bd1c,"Bonjour, merci de nous partager votre expérience ! Si vous êtes satisfait, nous le sommes d'autant plus  ! Jamila de l'équipe Service Client.",0.0
rev-1606b1a1-7a72-48e9-82f8-10178d97ae77,"Bonjour, merci d'avoir pris le temps de partager votre avis. Vos remarques nous aident à nous améliorer ! Ilham de l'équipe Service Client",0.0
rev-af547b9d-40e9-4798-bbd4-86ef9f4d8996,"Bonjour, nous avons essayé de vous contacter. Pourriez-vous revenir vers nous via la rubrique Contact du site (qui se trouve dans notre footer ou via notre moteur de recherche) ou en copiant/collant dans votre navigateur l’adresse URL suivante :
https://www.laredoute.fr/espace-contact-conseiller.aspx
Nos équipes restent mobilisées pour vous apporter une solution. A très vite, Ilham de l’équipe Service Client.",0.3182
rev-ec3c8c85-289a-47d7-a825-8cf943d64216,"Bonjour, ravi d'avoir pu vous joindre et sommes désolés pour le désagrément rencontré. Vos remarques nous aident à nous améliorer ! Wassim de l'équipe Service Client.",-0.3382
rev-b374b97d-4180-4539-9c44-6258c989dfe1,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-cf531516-6bbb-465a-bcd4-cdffb161c5af,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Ilham de l'équipe Service Client.",0.0
rev-f0070d5c-9a3a-4b34-857d-f67f1fe6c4f4,"Bonjour,  ravi d'avoir pu vous joindre et sommes désolés pour le retard de  livraison. Vos remarques nous aident à nous améliorer ! Zineb de  l'équipe Service Client.",-0.6996
rev-5bce5ca1-3099-4a82-8cfe-c0ff0e38dba5,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus! Ilham de l'équipe Service Client",0.0
rev-79e44fdb-c723-4600-8a95-b308045d4362,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-172bcd14-2483-4270-aa06-b8406b25a106,"Bonjour , merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Zineb de l'équipe Service Client.",0.0
rev-207fd7f8-e40c-41f5-b000-1ca47e1d642e,"Bonjour, merci d'avoir pris le temps de nous partager votre avis. Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-4235225e-f269-446a-9084-4b31c9aa7397,"Bonjour , merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Zineb de l'équipe Service Client.",0.0
rev-27e1772a-c777-4a52-ac90-487891af048b,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Ilham de l'équipe Service Client.",0.0
rev-e3b2db8c-0498-42f4-bbc7-c7e01aac0a3d,"Bonjour, quel plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A bientôt ! Wassim du service client .",0.0
rev-13c2a828-d0fd-49f9-999b-d174415e0863,"Bonjour, quel plaisir de lire votre commentaire ! Merci pour vos encouragements, à très vite ! Ilham de l'équipe Service Client.",0.5696
rev-c6f44794-e840-4e2e-84cd-14f2ea259a8e,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-c8fad61a-2861-4dc3-aaf8-2c5835719010,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-c56fc7af-0aa3-4adc-8138-3d4caa0554d3,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-166f025c-3edd-4a22-896f-759cec35f4fa,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-579c6585-9c44-4926-8ccd-bb534041abfe,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-e6f42c80-653a-4a38-8925-d2f1cb33d7b0,"Bonjour, merci pour vos encouragements. Vos remarques ont été partagées, prises en compte par l'équipe et nous aident à nous améliorer ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client",0.5696
rev-3a893da5-1916-4748-80d2-1c9b1a129252,"Bonjour, merci de nous partager votre expérience ! Si vous êtes satisfait, nous le sommes d'autant plus. A bientôt ! Jamila de l'équipe Service Client.",0.0
rev-f90b09b6-b89f-418a-ac66-df504b38a47a,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-67c56b75-b243-4378-9e6f-d34fcb9f474b,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-91230220-721e-4c59-a8dd-2641ebc74af3,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-739a1083-d6a9-4512-aa62-3d8c6e8f52df,"Bonjour , merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Zineb de l'équipe Service Client.",0.0
rev-75c4a361-ce4d-4020-83ba-4bb3d0a9c9c1,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-54779677-85a2-4f86-a49e-769ec810bf09,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-d03a3897-ec59-4600-83a7-c24954e2d41f,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très 
vite ! Wassim de l'équipe Service Client.
",0.0
rev-454d1be3-41d9-4f75-9cca-7986f10de888,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client.",0.0
rev-b1ab7e0e-9f40-4622-9872-1bdda72b28ad,"Bonjour,  ravi d'avoir pu vous joindre et sommes désolés pour le retard de  livraison . Vos remarques nous aident à nous améliorer ! Zineb de  l'équipe Service Client.",-0.6996
rev-36f6b3c2-2149-4e6a-b034-52b9693426c5,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! Vos remarques nous aident à nous améliorer . À très vite ! Wassim de l'équipe Service Client",0.0
rev-037f9e2b-6d50-4ce1-bd03-8efc09ab7ea7,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Zineb de l'équipe Service Clien",0.0
rev-5e98f77e-7356-447e-9cdd-53133b87039e,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. À très vite ! Loubna de l'équipe Service Client.",0.0
rev-7476c7c2-f48b-4df3-a98f-ded2d1c4c6f7,"Bonjour, merci d’avoir pris le temps de témoigner de votre expérience ! A très vite, Jamila de l'équipe Service Client.",0.0
rev-032daf0a-6b02-458c-9716-8b9827d402f4,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Zineb de l'équipe Service Client.",0.0
rev-2ebd4927-8a80-419a-bd0d-dcbee6d192cd,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfait, nous le sommes d'autant plus ! Ilham de l'équipe Service Client",0.0
rev-26361d55-0e26-4800-8639-0e7c1d42aff3,"Bonjour, c’est un plaisir de lire votre commentaire ! Nous vous remercions et restons à votre disposition. A très vite ! Ilham de l'équipe Service Client",0.0
rev-e15003bb-e9f3-4749-81b4-4db46e72e6fe,"Bonjour, merci beaucoup pour votre fidélité. Si vous êtes satisfaite, nous le sommes d'autant plus ! Loubna de l'équipe Service Client.",0.0
rev-dfa166c4-43e9-49e7-bf77-cddcfa53fbbf,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. À bientôt ! Loubna de l'équipe Service Client.",0.0
rev-ecc954c7-ad99-4d98-85e6-bf10852441a0,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des
avis positifs comme le vôtre. A bientôt ! Ilham de l'équipe Service Client.",0.0
rev-66031e25-3ab0-49e2-ab60-b7ca172c578e,"Bonjour, merci d'avoir pris le temps de nous partager votre avis. La Redoute ayant à cœur de répondre au mieux aux attentes de ses clients, nous ferons remonter votre commentaire, afin d'améliorer nos services. Loubna de l'équipe Service Client.",0.0
rev-f6fa1cae-33b2-415a-bf33-b1e10cdfe9af,"Bonjour, merci de nous partager votre expérience ! Nous sommes ravis lorsque nous voyons des avis positifs comme le vôtre. A bientôt ! Zineb de l'équipe Service Client.",0.0
